timestamp,user_id,processing_batch_id,transaction_amount,user_age_days,ip_risk_score,transaction_speed_seconds,product_category,payment_method,is_fraud
51:31.8,101640,2224,10.68,991,47.42,20.68,digital_service,credit_card,0
30:30.4,108837,2275,38.45,600,69.29,22.7,apparel,credit_card,0
37:48.9,108462,2317,219.58,514,58.07,5.36,apparel,credit_card,0
42:15.6,101417,2157,236.4,20,83.28,3.94,travel,paypal,1
08:44.2,104323,2225,41.58,617,34,20.8,subscription,credit_card,0
29:35.5,110482,2128,4.74,864,83.88,10.85,subscription,credit_card,0
12:13.8,100668,2236,66.06,4,58.13,5.97,subscription,paypal,0
24:59.8,103695,2309,19.58,236,19.34,21.87,apparel,credit_card,0
13:23.6,100236,2387,3149.08,45,84.04,13.12,travel,credit_card,1
54:17.8,100602,2129,28.33,824,76.04,7.79,digital_service,debit_card,0
05:04.7,106361,2174,3.27,181,47.85,14,electronics,credit_card,0
38:20.3,103379,2134,513.47,71,92.51,3.27,travel,paypal,1
30:04.0,110497,2159,21.23,28,14,7.97,digital_service,credit_card,0
19:25.8,101778,2281,428.69,69,96.08,12.69,travel,credit_card,1
05:53.5,102818,2339,123.34,398,80.58,24.2,subscription,debit_card,0
39:56.6,104386,2190,200.1,664,58.7,16.44,subscription,credit_card,0
29:37.3,110074,2155,147.83,247,53.94,24.55,electronics,credit_card,0
43:35.8,111248,2317,35.8,460,68.04,18.56,electronics,credit_card,0
38:07.2,100561,2370,68.16,750,56.99,15.81,digital_service,debit_card,0
42:44.9,101242,2192,7.4,378,40.1,6.87,electronics,credit_card,0
54:29.6,105697,2377,267.56,188,73.03,15.93,digital_service,paypal,0
10:56.4,111495,2145,12.95,893,72.17,16.85,subscription,credit_card,0
23:32.5,109841,2382,238.07,987,27.91,11.2,electronics,paypal,0
50:39.9,110822,2109,182.04,503,37.82,22.91,digital_service,credit_card,0
37:30.6,104508,2160,417.01,37,92.43,5.35,digital_service,paypal,1
57:10.8,104835,2341,461.62,60,99.37,1.14,travel,credit_card,1
27:45.3,110877,2395,804.73,13,97.34,10.55,travel,paypal,1
30:11.0,111031,2376,96.72,44,73.91,10.59,digital_service,credit_card,1
00:37.4,101867,2351,22.52,282,22.03,7,electronics,credit_card,0
53:58.2,101284,2194,531.26,87,92.07,1.27,subscription,paypal,1
22:50.3,101325,2246,39.14,560,63.3,24.13,subscription,credit_card,0
51:03.6,110334,2368,271.99,911,37.74,23.09,digital_service,debit_card,0
19:10.7,101456,2247,203.98,480,37.79,11.41,subscription,credit_card,0
27:39.9,111269,2166,308.32,478,83.71,19.72,digital_service,credit_card,0
37:37.0,106778,2349,193.89,692,67.55,19.71,apparel,debit_card,0
30:09.5,102410,2372,1674.22,86,91.68,10.16,digital_service,debit_card,1
17:42.2,106363,2259,534.26,382,79.73,6.91,subscription,credit_card,0
08:19.9,111943,2232,665.19,63,87.04,14.54,travel,credit_card,1
45:06.3,101148,2399,1697.17,88,73.27,13.38,travel,debit_card,1
23:19.6,102649,2385,17.92,990,39.53,15.32,apparel,debit_card,0
53:06.0,103134,2293,1664.22,824,62.14,6.8,subscription,credit_card,0
13:43.9,108319,2332,17.36,126,19.28,24.99,apparel,credit_card,0
38:34.3,111923,2164,46.37,526,48.17,10.5,digital_service,debit_card,0
06:10.1,109371,2347,599.5,46,73.62,1.02,travel,credit_card,1
06:15.9,106371,2263,63.25,831,80.38,15.67,electronics,credit_card,0
09:08.6,107446,2348,76.49,648,74.06,6.24,apparel,credit_card,0
19:41.5,107853,2341,92.4,87,74.48,19.93,apparel,credit_card,0
13:33.4,110885,2176,2387.94,711,61.28,20.6,digital_service,debit_card,0
39:56.3,100935,2370,6.48,866,10.26,12.18,subscription,credit_card,0
43:00.0,106539,2203,6.83,289,35.45,6.32,digital_service,credit_card,0
58:54.7,107501,2238,260,519,32.5,13.3,apparel,credit_card,0
27:26.8,104791,2160,85.83,950,83.08,18.56,subscription,credit_card,0
24:28.5,100746,2151,27.86,125,80.7,7.14,subscription,debit_card,0
22:17.0,105371,2379,31.86,390,19.24,11.65,travel,credit_card,0
19:28.2,110035,2342,9.44,780,21.77,7.46,digital_service,credit_card,0
43:13.3,106418,2265,597.78,116,55,20.16,travel,credit_card,0
32:04.2,103548,2328,175.02,12,93.33,7.16,digital_service,paypal,1
16:04.1,106424,2154,323.75,31,90.06,14.44,subscription,paypal,1
39:18.0,105650,2246,1032.34,75,97.79,9.51,travel,credit_card,1
13:04.8,100699,2299,1.16,400,69.79,14.14,subscription,credit_card,0
17:57.9,103992,2328,184.98,247,10.95,8.97,electronics,debit_card,0
11:24.1,110667,2172,46.26,684,47.25,9.78,travel,paypal,0
21:49.0,101673,2391,318.06,75,97.95,1.02,digital_service,paypal,1
10:46.5,101346,2275,15.52,894,47.44,14.08,electronics,debit_card,0
53:00.1,110978,2236,22.56,843,49.96,5.65,digital_service,credit_card,0
51:11.2,110154,2315,644.94,512,82.87,9.18,apparel,credit_card,0
09:31.9,105825,2387,378.42,453,23.74,11.7,electronics,credit_card,0
22:11.6,102404,2221,781.77,60,71.67,10.08,travel,paypal,1
04:54.5,111267,2301,146.49,907,33.3,13.61,subscription,debit_card,0
15:06.6,109432,2289,16.6,863,69.05,16.09,travel,credit_card,0
36:13.0,108301,2361,96.44,58,94.28,14.93,subscription,paypal,1
19:47.0,109922,2200,40.52,533,27.77,20.34,subscription,credit_card,0
39:09.0,108343,2209,34.31,282,47.31,15.23,subscription,credit_card,0
10:57.3,103705,2244,624.23,16,78.64,6.53,digital_service,credit_card,1
51:53.2,101543,2131,213.13,392,54.2,5.26,apparel,credit_card,0
31:03.0,110957,2220,61.59,266,27.66,9.31,apparel,credit_card,0
49:32.8,102681,2248,5.45,787,24.97,10.81,travel,credit_card,0
13:09.8,103246,2320,644.26,8,76.01,11.35,subscription,debit_card,1
32:17.5,109381,2249,31.92,988,42.36,16.55,travel,debit_card,0
23:04.9,109927,2260,21.71,879,64.83,8.38,subscription,credit_card,0
29:22.7,108978,2159,21.56,469,33.54,9.53,digital_service,paypal,0
25:03.7,103990,2386,560.44,43,90.41,5.28,digital_service,paypal,1
19:02.8,111714,2391,1162.55,41,73.09,3.33,digital_service,paypal,1
35:41.6,102575,2291,216,570,13.08,20.29,subscription,debit_card,0
36:14.9,109243,2265,148.15,342,33.57,5.19,subscription,paypal,0
31:24.9,107766,2353,14.01,255,77.17,21.1,digital_service,credit_card,0
49:41.0,101099,2375,1.96,481,84.94,20.47,subscription,credit_card,0
38:54.6,111984,2300,836.19,346,81.51,14.4,electronics,credit_card,0
35:48.2,107855,2288,435.1,82,78.06,3.07,subscription,debit_card,1
09:50.7,100947,2237,4641.64,216,55.6,6.04,digital_service,debit_card,0
35:49.1,102717,2111,14.14,623,27.15,6.49,subscription,paypal,0
36:25.7,107974,2198,126.9,66,29.77,21.45,subscription,credit_card,0
54:10.2,103828,2171,61.74,846,63.55,7.52,digital_service,paypal,0
08:00.1,105528,2100,102.09,245,62.64,19.8,subscription,debit_card,0
45:08.4,104064,2100,40.75,172,71.19,24.22,subscription,debit_card,0
27:50.7,111697,2382,32.78,921,27.36,22.03,electronics,paypal,0
54:50.9,111337,2183,60.45,240,84.32,8.9,digital_service,credit_card,0
20:21.6,104123,2160,13.71,84,78.73,13.36,digital_service,credit_card,0
35:55.6,106255,2138,70.44,5,16.33,11.77,digital_service,credit_card,0
28:51.4,107092,2386,71.96,788,14.98,11.4,subscription,debit_card,0
02:12.5,110833,2258,57.16,32,81.93,13.05,travel,credit_card,1
54:12.6,105637,2105,10.45,588,40.58,16.98,travel,credit_card,0
43:31.0,109964,2260,79.2,278,36.92,11.21,digital_service,credit_card,0
39:39.1,101370,2204,44.9,273,80.74,15.06,electronics,credit_card,0
22:03.7,107918,2338,184.54,27,76.29,11.7,apparel,paypal,1
19:18.7,104281,2332,870.47,938,69.21,21.77,electronics,paypal,0
24:20.6,102032,2235,489.29,16,78.9,11.84,travel,credit_card,1
10:00.8,104942,2382,390.51,86,98.7,6.06,travel,paypal,1
25:08.6,104201,2212,183.32,767,67.63,18.4,apparel,paypal,0
57:07.7,109436,2196,64.61,293,32.18,9.81,apparel,paypal,0
44:13.3,100514,2102,382.85,59,80.82,5.01,travel,credit_card,1
01:19.7,104933,2257,104.3,258,55.8,12.36,digital_service,debit_card,0
17:53.6,102295,2251,4.38,273,52.46,5.91,subscription,debit_card,0
55:26.8,110904,2133,272.09,65,84.01,6.08,subscription,credit_card,1
16:47.0,105766,2166,34.86,664,77.26,5.53,subscription,credit_card,0
20:41.7,106701,2372,39.88,943,43.66,10.51,apparel,credit_card,0
13:25.0,104002,2258,22.23,658,36.66,11.78,subscription,credit_card,0
56:10.6,102268,2238,182.84,4,86.83,13.51,travel,paypal,1
48:15.6,104952,2203,1473.83,15,88.98,4.75,electronics,credit_card,1
14:01.2,111892,2179,505.27,89,81.02,14.21,digital_service,credit_card,1
21:03.7,100273,2357,2851.37,72,77.31,6.84,digital_service,paypal,1
44:37.4,101501,2150,217.3,694,32.54,9.22,subscription,credit_card,0
14:00.9,108126,2292,108.85,722,67.92,11.44,apparel,paypal,0
14:32.1,102672,2352,125.66,610,75.68,24.06,travel,debit_card,0
59:56.5,110971,2270,414.6,397,65.84,20.88,apparel,credit_card,0
12:14.3,109557,2172,160.33,60,93.53,8.09,digital_service,credit_card,1
29:42.5,101755,2231,21.6,195,34.65,12.84,digital_service,debit_card,0
55:32.7,111176,2303,350.42,11,71.5,12.04,digital_service,credit_card,1
32:11.0,108826,2388,250.13,859,23.46,15.11,electronics,paypal,0
30:08.3,103977,2375,30.72,368,19.09,5.24,subscription,credit_card,0
51:14.4,101010,2161,24.04,23,13.35,15.02,electronics,debit_card,0
14:02.4,102629,2196,1521.48,71,86.76,10.07,travel,paypal,1
27:02.2,102324,2267,335.48,27,89.98,12.02,digital_service,credit_card,1
31:59.4,106621,2373,27.55,524,20.86,6.56,electronics,credit_card,0
06:00.5,104542,2282,371.68,191,58.07,21.13,digital_service,paypal,0
48:16.7,100018,2160,44.24,139,15.62,7.4,digital_service,debit_card,0
20:54.7,106730,2142,421.73,591,69.36,23.56,subscription,credit_card,0
17:45.4,107359,2149,13.26,904,75.19,17.65,apparel,debit_card,0
45:54.2,109368,2241,9.92,523,16.61,11.79,apparel,credit_card,0
30:10.9,103324,2388,52.32,62,92.71,10.4,digital_service,paypal,1
10:36.7,110421,2292,302.54,12,97.76,6.61,subscription,credit_card,1
45:54.8,105419,2317,538.14,92,65.19,21.62,electronics,credit_card,0
30:00.4,100205,2186,3.32,228,26.83,8.05,subscription,debit_card,0
17:52.8,100054,2217,27.79,329,52.55,6.19,subscription,paypal,0
28:23.9,109536,2356,295.01,88,91.05,12.35,subscription,credit_card,1
12:25.8,102595,2381,10.92,915,22.34,6.07,subscription,debit_card,0
57:28.6,106025,2397,17.35,124,39.56,16.26,electronics,credit_card,0
08:19.7,104992,2298,678.99,9,99.4,10.63,digital_service,credit_card,1
40:35.6,106600,2307,62.14,1,94.92,9.74,subscription,credit_card,1
50:38.3,102156,2151,535.26,71,12.68,9.5,apparel,debit_card,0
42:16.0,104808,2227,331.58,662,70.56,11.88,apparel,credit_card,0
18:45.1,108667,2102,4.66,534,81.52,14.11,electronics,paypal,0
21:39.7,104639,2392,2.29,927,74.18,23.19,digital_service,debit_card,0
41:31.6,102081,2224,6.49,554,77.05,23.62,digital_service,debit_card,0
46:19.0,111461,2161,18.66,386,51.87,16.45,subscription,credit_card,0
46:29.1,111514,2267,61.51,614,75.13,7.62,apparel,credit_card,0
21:12.7,105199,2339,371.28,526,69.58,21.74,apparel,debit_card,0
53:56.4,111370,2294,9.57,664,57.36,16.55,subscription,debit_card,0
58:44.0,103432,2148,315.96,480,36.28,23.71,electronics,credit_card,0
40:42.7,108223,2327,168.41,336,57.58,12.43,subscription,debit_card,0
55:22.1,101382,2393,129.66,432,17.58,14.03,subscription,paypal,0
39:55.5,101368,2312,829.88,988,76.07,20.08,digital_service,credit_card,0
39:41.2,101281,2268,74.35,862,19.27,6.07,subscription,debit_card,0
17:42.9,101659,2242,7.36,451,76.93,8.58,digital_service,debit_card,0
38:26.5,106494,2240,578.65,754,49.83,9.38,subscription,paypal,0
49:47.0,105723,2311,14.56,456,25.15,8.79,electronics,credit_card,0
45:36.5,100158,2106,1101.63,38,73.77,12.78,apparel,credit_card,0
55:42.1,105200,2283,26.84,192,81.87,23.98,subscription,credit_card,0
06:48.9,106367,2235,1019.25,534,12.24,5.8,apparel,credit_card,0
37:05.7,104996,2132,27.46,730,11.38,18.09,subscription,credit_card,0
51:33.3,102820,2374,389.66,330,40.51,19.68,apparel,credit_card,0
00:30.1,100445,2158,264.93,79,79.21,14.14,travel,paypal,1
25:14.2,102237,2152,178.21,76,71.03,9.31,travel,debit_card,1
05:57.8,104551,2356,170.19,732,28.49,17.65,subscription,paypal,0
02:52.3,100199,2323,73.37,367,58.99,16.16,subscription,credit_card,0
47:43.7,107145,2309,122.74,864,43.55,5.36,digital_service,credit_card,0
57:22.4,109903,2226,173.28,228,30.75,12.79,electronics,debit_card,0
51:46.7,100587,2203,18.51,757,61.79,19.92,electronics,debit_card,0
50:49.7,108441,2394,14.54,303,42.39,20.82,subscription,debit_card,0
10:41.6,109262,2193,6.23,800,21.39,7.07,apparel,credit_card,0
09:07.4,102177,2181,243.8,747,43.32,17.67,electronics,credit_card,0
16:07.8,106570,2345,254.52,936,30.22,9.07,subscription,debit_card,0
36:13.9,106662,2159,14.11,972,39.19,17.77,digital_service,credit_card,0
18:39.0,101545,2191,96.98,635,12.04,15.23,electronics,credit_card,0
22:45.5,107892,2217,2.7,224,67.07,22.7,travel,paypal,0
56:09.8,107887,2360,58.1,8,79.76,8.99,subscription,credit_card,0
11:11.4,104854,2175,45.24,816,58.36,19.27,electronics,debit_card,0
07:17.3,100904,2337,61.9,997,51.84,15.68,apparel,credit_card,0
18:45.5,109493,2179,26.04,569,52.46,21.41,electronics,debit_card,0
06:11.6,103225,2130,410.13,83,97.67,2.24,travel,paypal,1
49:31.1,108324,2267,468.6,87,94.67,13.26,subscription,credit_card,1
19:16.3,107602,2364,227.61,569,71.93,7.64,subscription,paypal,0
49:55.0,109779,2398,119.6,59,73.33,6.18,digital_service,credit_card,1
48:47.3,109126,2132,27.69,131,74.37,20.27,electronics,paypal,0
27:19.5,107486,2371,63.71,962,11.96,17.6,subscription,credit_card,0
00:50.0,101358,2378,11.5,437,11.23,22.09,subscription,paypal,0
09:53.5,106820,2314,142.99,35,79.87,10.49,subscription,paypal,1
12:18.9,110742,2105,4.78,725,23.87,20.85,travel,credit_card,0
16:41.8,107254,2125,714.51,35,99.35,13.46,apparel,paypal,1
16:47.4,104927,2378,190.76,82,73.56,12.78,digital_service,credit_card,1
15:04.6,106913,2360,161.23,2,88.1,5.22,travel,credit_card,1
56:03.1,103988,2327,4.04,361,56.39,7.47,electronics,debit_card,0
43:11.8,102978,2191,229.8,489,60.22,20.93,subscription,debit_card,0
30:55.7,110315,2362,9.51,467,51.71,12.24,travel,paypal,0
25:19.2,111685,2191,25.31,860,83.99,17.31,electronics,debit_card,0
29:41.6,111464,2333,2401.32,34,93.51,8.02,apparel,paypal,1
29:14.9,105563,2123,49.79,721,39.14,6.05,digital_service,paypal,0
12:09.7,107497,2103,101.46,734,74.16,18.39,subscription,credit_card,0
39:49.3,110310,2391,919.64,952,67.11,7.37,electronics,debit_card,0
17:07.1,102033,2143,363.12,442,47.94,15.53,subscription,credit_card,0
57:11.6,111279,2153,285.51,321,10.32,22.86,digital_service,debit_card,0
06:15.2,103848,2193,86.87,859,72.86,10.56,electronics,debit_card,0
21:04.1,108973,2291,91.22,548,17.06,15.87,travel,credit_card,0
54:46.8,109460,2277,1855.02,62,98.55,11.83,subscription,paypal,1
09:21.4,100449,2164,300.1,930,19.52,24.52,travel,paypal,0
17:38.5,101648,2330,61.32,428,11.36,12.64,electronics,paypal,0
13:30.8,102964,2137,39.45,397,44.76,20.66,electronics,credit_card,0
50:11.7,111925,2398,221.08,50,71.8,3.42,subscription,paypal,1
06:28.3,102104,2108,643.75,23,90.69,4.79,digital_service,credit_card,1
45:28.7,105306,2101,38.65,805,76.29,22.34,electronics,credit_card,0
21:18.8,109151,2193,245.76,570,68.65,16.79,digital_service,credit_card,0
29:38.3,105632,2319,103.32,463,74.26,10.88,electronics,debit_card,0
56:40.9,105718,2104,127.56,17,71.07,2.35,travel,paypal,1
16:23.3,101116,2321,20.28,89,86.64,12.89,travel,paypal,1
05:43.9,101455,2300,17.41,51,80.22,19.13,apparel,paypal,0
03:56.7,107094,2321,105.6,843,57.97,6.75,subscription,paypal,0
50:49.4,107186,2398,9.69,658,74.95,7.43,apparel,credit_card,0
35:55.0,105578,2378,167.98,945,21,6.29,subscription,credit_card,0
20:29.2,105730,2277,56,880,13.33,17.93,apparel,paypal,0
22:12.8,102326,2188,653.92,88,32.28,7.62,apparel,credit_card,0
02:33.4,110896,2324,40.59,102,66.06,17.4,electronics,credit_card,0
38:21.2,103255,2188,231.91,757,25,11.45,digital_service,credit_card,0
33:00.9,103786,2233,4.35,142,12.5,16.3,electronics,paypal,0
28:38.7,103545,2131,197.11,110,52.47,9.66,digital_service,debit_card,0
25:00.6,101423,2128,299.88,528,63.22,13.23,subscription,credit_card,0
17:04.2,110406,2285,123.75,613,55.76,17.17,electronics,credit_card,0
11:14.3,101405,2277,73.84,469,11.66,12.86,digital_service,debit_card,0
45:13.6,102996,2144,34.51,95,52.25,11.65,subscription,credit_card,0
22:58.3,102769,2300,51.93,748,38.08,8.11,apparel,paypal,0
22:45.4,106546,2378,576.45,75,82.68,6.49,digital_service,paypal,1
02:40.0,111068,2366,56.93,883,41.57,13.12,electronics,debit_card,0
00:47.8,103605,2178,17.24,564,47.26,17.01,apparel,credit_card,0
18:59.9,109290,2147,58.81,697,19.26,9.52,electronics,debit_card,0
28:58.3,106028,2366,432.66,451,57,12.27,digital_service,debit_card,0
18:54.6,109881,2144,2595.86,68,86.24,7.26,subscription,paypal,1
31:29.2,102190,2286,29.12,587,42.31,16.99,apparel,paypal,0
35:52.7,107394,2334,6.34,212,57.66,10.86,travel,debit_card,0
58:51.5,109868,2232,124.97,57,38.33,16.88,subscription,debit_card,0
54:26.3,102634,2186,47.32,508,64.94,8.58,subscription,credit_card,0
44:04.4,104390,2378,306.67,370,76.51,23.01,electronics,debit_card,0
34:42.8,100285,2343,1432.79,884,80.62,12.03,subscription,credit_card,0
45:53.6,103026,2259,470.69,48,97.99,8.5,apparel,credit_card,1
57:02.2,108890,2259,82.5,720,20,8.53,travel,debit_card,0
42:08.0,110612,2376,16.88,595,47.54,8.52,digital_service,debit_card,0
33:57.7,101758,2349,341.3,579,24.73,11.06,digital_service,credit_card,0
46:39.0,104843,2381,556.51,74,78.12,9.66,subscription,paypal,1
03:28.4,108161,2117,41.19,5,74.32,6.3,subscription,credit_card,1
34:24.9,110811,2299,163.95,24,86.5,5.04,travel,paypal,1
26:52.9,103294,2316,12.18,988,30.17,23.41,electronics,debit_card,0
37:37.5,108432,2167,890.15,63,93.32,12.23,travel,credit_card,1
47:43.4,110103,2209,223.81,515,62.92,22.73,electronics,credit_card,0
10:11.2,109202,2357,2414.35,47,75.5,1.66,digital_service,paypal,1
20:52.7,111902,2367,49.96,801,23.95,24.57,digital_service,credit_card,0
41:04.6,100825,2106,31.37,513,18.53,19.07,subscription,paypal,0
59:56.9,101792,2217,14.76,817,42.55,7.45,travel,debit_card,0
49:25.6,109583,2129,20.06,824,53.91,14.81,travel,credit_card,0
26:03.4,101929,2398,36.29,107,27.55,19.13,apparel,credit_card,0
45:00.8,100473,2189,188.41,8,76.42,13.51,subscription,credit_card,1
38:50.6,110707,2232,6.73,76,29.31,13.01,subscription,debit_card,0
02:28.0,100720,2390,508.31,665,73.03,12.36,travel,debit_card,0
29:29.3,105372,2262,13.72,299,43.96,19.52,digital_service,credit_card,0
27:44.4,105833,2216,3.3,513,50.21,10.19,apparel,credit_card,0
47:53.3,103905,2258,491.72,176,45.84,6.04,subscription,credit_card,0
26:17.1,105549,2249,53.87,712,53.93,24.21,electronics,debit_card,0
29:59.5,104922,2390,14.81,622,34.3,13.83,travel,debit_card,0
25:50.7,107796,2303,60.48,222,61.02,24.88,apparel,debit_card,0
14:49.1,102116,2212,72.24,103,26.59,19.42,digital_service,debit_card,0
30:18.2,106103,2238,283.07,55,22,13.15,digital_service,debit_card,0
48:43.5,110065,2258,22.79,991,10.77,24.38,digital_service,credit_card,0
03:47.7,107783,2358,6.73,645,47.3,5.09,apparel,paypal,0
21:50.7,103032,2285,190.11,449,65.36,11.73,electronics,paypal,0
58:02.7,103708,2250,126.76,156,78.31,21.08,digital_service,debit_card,0
15:58.8,100568,2163,2278.82,55,88.14,14.64,travel,paypal,1
35:39.3,109416,2304,88.91,626,21.86,12.51,digital_service,credit_card,0
08:40.2,108068,2298,258.66,15,85.44,11.1,travel,paypal,1
36:44.0,106343,2300,5.22,102,57.15,21.34,electronics,debit_card,0
35:33.3,103372,2139,985.72,832,80.65,20.21,travel,credit_card,0
54:26.0,107337,2354,55.33,28,59.77,23.41,subscription,debit_card,0
34:52.9,103987,2166,81.15,619,67.24,22.21,subscription,credit_card,0
12:56.0,110614,2302,129.51,757,49.19,21.27,apparel,debit_card,0
59:36.6,104191,2237,181.62,11,87.79,5.46,digital_service,paypal,1
03:40.3,105289,2340,639.97,53,97.18,8.64,travel,credit_card,1
25:02.3,102853,2254,265.7,85,86.16,13.03,digital_service,paypal,1
58:53.9,108130,2365,19.73,946,60.06,14.87,subscription,credit_card,0
40:19.3,100188,2181,16.11,54,40.45,22.71,digital_service,credit_card,0
56:59.4,103272,2216,46.08,211,77.63,24.65,electronics,credit_card,0
11:51.0,103900,2298,281.9,995,32.66,20.91,travel,paypal,0
48:25.5,108732,2179,639.23,538,35.95,16.85,subscription,debit_card,0
30:50.6,108125,2332,4.67,421,30.88,19.1,apparel,debit_card,0
09:26.3,104615,2189,3.06,280,44.53,24.04,apparel,credit_card,0
02:41.7,103725,2131,31.84,31,75.67,8.7,electronics,credit_card,0
46:36.3,104665,2369,589.28,14,70.43,6.12,travel,credit_card,1
37:20.8,108517,2224,303.84,261,51.7,6.91,subscription,credit_card,0
30:28.9,111471,2387,165.82,374,57.71,20.22,subscription,credit_card,0
33:10.3,110677,2232,20.29,15,63.1,18.77,subscription,credit_card,0
29:58.6,102084,2251,145.66,50,77.89,23.66,electronics,credit_card,0
46:34.3,106253,2148,7.21,319,62,7.57,electronics,debit_card,0
23:25.4,106352,2260,1903.4,48,76.7,5.29,digital_service,credit_card,1
46:14.1,110263,2125,67.6,842,73.51,12.97,digital_service,debit_card,0
43:20.9,108075,2284,13.15,292,43.77,24.76,subscription,credit_card,0
21:33.2,103405,2107,773.53,36,71.27,6.11,subscription,paypal,1
27:43.0,104270,2357,59,449,47.29,8.83,apparel,debit_card,0
52:30.7,111479,2318,37.96,387,62.99,12.22,apparel,credit_card,0
51:40.0,105959,2226,1250.77,3,86.95,7.95,subscription,paypal,1
39:47.0,104578,2146,218.62,40,24.58,14.05,subscription,debit_card,0
39:39.4,103389,2381,41.72,656,71.67,21.31,apparel,credit_card,0
54:28.5,100358,2379,18.68,150,19.4,11.2,subscription,credit_card,0
22:34.4,105259,2117,66.5,16,94.39,11.86,digital_service,paypal,1
56:12.2,105422,2247,742.79,30,92.39,14.2,travel,paypal,1
14:00.9,104579,2150,9.87,4,52.97,18.56,apparel,credit_card,0
19:26.9,110893,2320,14.97,324,19.41,14.02,subscription,debit_card,0
53:04.3,105994,2195,9.63,704,76.49,17.86,apparel,credit_card,0
42:21.0,107762,2136,3357.39,383,78.42,5.25,digital_service,credit_card,0
49:55.9,101111,2240,440.88,5,80.37,10.44,travel,paypal,1
43:50.0,108834,2197,78.29,819,15.49,23.6,apparel,debit_card,0
11:14.5,111334,2383,2224.5,184,45.27,14.67,subscription,paypal,0
19:16.7,111175,2397,596.78,402,61.4,11.34,electronics,credit_card,0
52:28.2,103257,2143,272.94,114,33.63,10.99,subscription,credit_card,0
19:41.2,111564,2237,571.81,73,73.57,3.32,digital_service,paypal,1
51:41.4,100108,2113,76.72,52,75.53,10.96,digital_service,paypal,1
54:50.7,105652,2291,89.13,66,89.37,4.39,digital_service,credit_card,1
11:48.9,108513,2348,1086.63,552,18.73,7.96,travel,paypal,0
57:40.9,107395,2230,1540.93,41,78.92,12.18,travel,credit_card,1
12:48.6,102093,2336,2164.9,32,75.87,13.54,digital_service,paypal,1
39:16.4,106002,2313,16.16,647,26.73,17.31,apparel,credit_card,0
04:20.2,104003,2201,1015.97,365,43.71,21.99,digital_service,credit_card,0
31:24.7,104058,2278,433.02,781,48.24,8.09,digital_service,credit_card,0
38:24.9,108988,2397,74.7,822,76.72,11.16,electronics,debit_card,0
49:42.0,111112,2322,159.42,996,53.2,14.34,travel,debit_card,0
24:54.4,109167,2230,330.78,72,84.57,11.75,apparel,credit_card,1
16:10.7,106020,2292,21.83,889,35.5,24.88,apparel,debit_card,0
45:27.7,104038,2353,4.01,206,18.08,24.8,subscription,debit_card,0
05:15.5,101125,2305,51.79,424,54.93,16.01,subscription,debit_card,0
26:52.8,102761,2328,32.99,22,87.91,5.9,digital_service,debit_card,1
56:54.1,105813,2243,117.75,309,82.99,23.2,apparel,debit_card,0
30:36.1,102613,2364,205.41,730,82.53,22.03,digital_service,credit_card,0
50:00.7,106663,2197,469.97,15,94.47,14.4,digital_service,paypal,1
13:10.7,103118,2168,130.37,80,77.66,1.26,travel,paypal,1
31:12.7,109476,2357,139.25,502,55.76,23.96,apparel,credit_card,0
20:34.8,106882,2370,26.73,750,10.6,7.72,apparel,debit_card,0
25:12.6,107845,2303,10.39,457,29.62,15.4,apparel,paypal,0
32:58.8,109719,2225,220.38,313,14.17,18.17,electronics,debit_card,0
58:13.5,103628,2329,89.94,896,68.14,24.4,electronics,debit_card,0
05:18.2,109974,2348,44.63,118,11,21.97,digital_service,credit_card,0
59:14.2,111590,2240,217.22,575,81.45,5.01,digital_service,debit_card,0
39:53.5,102290,2213,566.53,606,53.59,23.09,electronics,paypal,0
07:06.0,104758,2178,69.06,334,68.87,17.04,subscription,debit_card,0
29:21.7,107207,2114,3.67,988,58,13.78,digital_service,debit_card,0
27:00.5,108689,2168,119.94,49,95.14,12.2,travel,credit_card,1
24:09.4,102906,2305,1241.94,122,61.63,7.14,electronics,paypal,0
39:13.1,106782,2304,1521.12,7,91.7,6.42,travel,credit_card,1
45:31.7,108570,2356,268.12,65,83.77,5.81,subscription,paypal,1
23:21.4,107458,2111,357.92,44,89.91,10.64,digital_service,paypal,1
05:03.4,105454,2213,472.27,333,63.74,10.28,digital_service,credit_card,0
59:18.5,107244,2359,10.88,457,77.97,22.28,digital_service,credit_card,0
14:42.9,100051,2316,26.14,720,43.31,5.42,apparel,credit_card,0
28:53.7,101226,2160,11.35,621,38.73,18.71,subscription,credit_card,0
30:55.0,109995,2169,236.64,949,28.07,11.44,subscription,credit_card,0
08:30.0,108804,2304,147.21,585,69.58,17.05,subscription,credit_card,0
02:51.0,109268,2153,281.4,362,83.87,24.44,subscription,paypal,0
02:42.2,103153,2112,49.23,473,52.89,19.74,apparel,credit_card,0
10:41.1,102007,2241,34.73,430,69.99,8.49,apparel,debit_card,0
21:07.6,109109,2126,91.24,656,29.25,7.59,digital_service,paypal,0
07:40.4,100585,2150,346.03,63,10.83,20.59,subscription,credit_card,0
34:27.7,110094,2276,36.39,159,23.66,23.84,electronics,credit_card,0
44:10.9,101832,2266,85.45,205,13.05,16.46,subscription,credit_card,0
35:25.3,109318,2119,186.85,986,60.7,15.24,apparel,debit_card,0
20:40.3,105958,2371,25.01,110,34.62,10.7,digital_service,credit_card,0
